==25591== NVPROF is profiling process 25591, command: ./Scan -s 1
==25591== Some kernel(s) will be replayed on device 2 in order to collect all events/metrics.
==25591== Profiling application: ./Scan -s 1
==25591== Profiling result:
==25591== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_shared_loads","Warp level instructions for shared loads",2880,2880,2880
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_surface_loads","Warp level instructions for surface loads",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_global_stores","Warp level instructions for global stores",64,64,64
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_local_stores","Warp level instructions for local stores",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_shared_stores","Warp level instructions for shared stores",1920,1920,1920
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_surface_stores","Warp level instructions for surface stores",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_global_atomics","Warp level instructions for global atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_global_reductions","Warp level instructions for global reductions",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_surface_atomics","Warp level instructions for surface atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_surface_reductions","Warp level instructions for surface reductions",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_shared_atomics","Warp level shared instructions for atom and atom CAS",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_executed_tex_ops","Warp level instructions for texture",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"l2_global_load_bytes","Bytes read from L2 for misses in Unified Cache for global loads",1048576,1048576,1048576
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"l2_local_load_bytes","Bytes read from L2 for misses in Unified Cache for local loads",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"l2_surface_load_bytes","Bytes read from L2 for misses in Unified Cache for surface loads",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"dram_read_bytes","Total bytes read from DRAM to L2 cache",256,153728,70102
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"dram_write_bytes","Total bytes written from L2 cache to DRAM",80512,133312,101223
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"l2_local_global_store_bytes","Bytes written to L2 from Unified Cache for local and global stores.",2048,2048,2048
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"l2_global_reduction_bytes","Bytes written to L2 from Unified cache for global reductions",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"l2_global_atomic_store_bytes","Bytes written to L2 from Unified cache for global atomics",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"l2_surface_store_bytes","Bytes written to L2 from Unified Cache for surface stores.",0,0,0
